Cliente,Marca1,Marca2,Marca3,Marca_Inno1,Marca_Inno2
2029,0.0381329,0.15305413,0.12796587,0.03685776,0.13699736
2030,0.10933665,0.09712725,0.2933827,0.03279058,0.073337205
2041,0.02915727,0.09729371,0.15326874,0.02658279,0.09494508
2042,0.12135766,0.13213235,0.30344826,0.0370532,0.103046864
2043,0.16425468,0.071662,0.56406516,0.038596448,0.19684519
2047,0.17427646,0.0833408,0.36422154,0.031397436,0.12595211
2052,0.041538656,0.04170181,0.08152791,0.040787518,0.07967601
2053,0.030931665,0.043944698,0.043173444,0.06867537,0.07797906
2062,0.19883767,0.10358538,0.5738104,0.03573327,0.18886341
2073,0.58326244,0.30615574,0.44421303,0.2785634,0.3858406
2075,0.54496306,0.8961964,0.47112384,0.26714954,0.31402227
2076,0.18100299,0.26350227,0.3727441,0.0773101,0.101201445
2078,0.18942887,0.3250267,0.8550673,0.26979014,0.3252084
2085,0.37166873,0.074365295,0.35317755,0.04922003,0.08859947
2086,0.056111295,0.076551124,0.29285726,0.04426706,0.14849369
2089,0.21242402,0.2993159,0.658524,0.06455648,0.034520984
2091,0.4757095,0.29069015,0.7910885,0.26874542,0.30889723
2094,0.13534884,0.08779548,0.3347527,0.027294466,0.14220288
2100,0.10320924,0.06979169,0.2379398,0.055252127,0.13191675
2101,0.37628043,0.23962335,0.77883726,0.26413828,0.2979498
2103,0.14340249,0.09144355,0.26363215,0.041559305,0.12785153
2104,0.041538656,0.0522221,0.15902628,0.030982977,0.072262466
2108,0.14043182,0.08463426,0.31277996,0.028265823,0.09485556
2111,0.2949316,0.24749291,0.9243643,0.25858918,0.38454235
2116,0.3357433,0.19733651,0.2656462,0.1343532,0.22368056
2120,0.31254238,0.27245966,0.28027928,0.16654466,0.2399946
2121,0.43913352,0.27135295,0.29265618,0.2701658,0.1847345
2124,0.16193876,0.08916289,0.18811521,0.12856792,0.12625247
2125,0.28032914,0.2669998,0.3201726,0.14532198,0.24341628
2128,0.4737421,0.23770863,0.8844719,0.28110006,0.38880596
2129,0.10787908,0.10912984,0.3121879,0.08766941,0.33390272
2140,0.45377097,0.86894876,0.81241626,0.24871583,0.28919834
2141,0.1326291,0.10547959,0.29665428,0.04729767,0.116382696
2142,0.28969422,0.24870764,0.3276966,0.13466986,0.3370603
2145,0.23921525,0.077392116,0.32352903,0.05830683,0.08341169
2151,0.31632885,0.35337654,0.34654057,0.10542348,0.1598291
2156,0.33000004,0.3146721,0.80639243,0.27749756,0.35648695
2171,0.17630343,0.07600469,0.29558685,0.032274663,0.104369745
2174,0.2376084,0.092259735,0.42824677,0.07429031,0.11928519
2178,0.08387714,0.27818292,0.84598184,0.15045677,0.18117917
2182,0.065667406,0.055219606,0.2191472,0.0410391,0.05860439
2190,0.37313482,0.21890838,0.3121529,0.2795358,0.33737755
2196,0.27486688,0.2818289,0.35104272,0.3234644,0.37511733
2197,0.024486704,0.07143422,0.061801,0.059389904,0.12173137
2200,0.03017983,0.06688133,0.08677285,0.0734911,0.13774812
2203,0.4290783,0.32966107,0.31738243,0.14695114,0.19479741
2204,0.22299391,0.077572316,0.4859387,0.034117643,0.13220832
2205,0.57252663,0.08821156,0.47196916,0.05327573,0.1361543
2210,0.20328233,0.138176,0.42180738,0.05696715,0.14539066
2217,0.32261965,0.36027986,0.5367945,0.27483287,0.3218518
2219,0.15699126,0.15181395,0.58248025,0.051015805,0.22918612
2233,0.26020813,0.14648306,0.25297493,0.18255094,0.18994783
2238,0.48024657,0.2828594,0.43472022,0.17222254,0.30065712
2246,0.15093702,0.066728294,0.197348,0.2507567,0.12208189
2247,0.042269252,0.10336988,0.080902226,0.083859056,0.13853967
2250,0.34521526,0.25602677,0.43977362,0.14233622,0.07628273
2261,0.19245978,0.1619618,0.51935214,0.24717508,0.21711384
2274,0.032465752,0.087794416,0.10647974,0.04772057,0.11738074
2293,0.027185563,0.10748557,0.037595104,0.08648982,0.1985311
2295,0.09815716,0.2755807,0.3793662,0.06701892,0.11744824
2297,0.1260392,0.18210682,0.29115754,0.021082357,0.13655658
2312,0.13834004,0.091320015,0.31301892,0.036592625,0.14220288
2316,0.03311741,0.091046184,0.25346604,0.026339186,0.047294147
2317,0.0690111,0.0642297,0.2331609,0.03739147,0.08989031
2318,0.15613905,0.14373398,0.41530815,0.20476648,0.31606236
2319,0.1016303,0.19318306,0.25299332,0.16011918,0.17797093
2320,0.16518223,0.10438639,0.46061742,0.034647096,0.22493461
2326,0.4512845,0.3196281,0.5113025,0.26874542,0.24685553
2333,0.19604763,0.090199925,0.31087562,0.05083742,0.11178227
2336,0.0855857,0.10854965,0.38887614,0.036770623,0.09178109
2361,0.13481389,0.20033538,0.2556452,0.16095035,0.17913617
2366,0.09133213,0.115366854,0.39330718,0.024600426,0.1625116
2368,0.09015941,0.08196231,0.31765077,0.02850358,0.099408954
2370,0.109920196,0.15955815,0.2663819,0.14342484,0.15986936
2371,0.10426896,0.15025255,0.21672179,0.11539793,0.13871154
2374,0.36067036,0.20609404,0.6081077,0.2631564,0.38260394
2375,0.19392532,0.110712625,0.4167433,0.03257939,0.13288501
2377,0.12364297,0.06751293,0.27912807,0.040517792,0.07967601
2381,0.19031984,0.06225618,0.1663513,0.071713805,0.16978802
2382,0.17672989,0.20833983,0.39333546,0.12453957,0.30298808
2384,0.24927446,0.14594729,0.54428214,0.054650962,0.06533984
2389,0.027573932,0.07143422,0.061801,0.059389904,0.12173137
2390,0.02887177,0.18705282,0.056638308,0.13462296,0.193983
2391,0.61325085,0.31066847,0.52042335,0.6037842,0.6423599
2392,0.042131282,0.043944698,0.10400021,0.0851028,0.07797906
2393,0.08039629,0.049871303,0.26492172,0.045529857,0.059890136
2394,0.29560658,0.23864521,0.39719465,0.28740725,0.2467795
2396,0.42968085,0.30447826,0.5302281,0.5256748,0.39539102
2424,0.12847026,0.22522558,0.47367576,0.22818731,0.22621642
2428,0.15958315,0.083657555,0.25585288,0.042171095,0.072262466
2429,0.13834004,0.14794904,0.41690198,0.0374702,0.18484637
2430,0.03899055,0.05311931,0.104219824,0.06821819,0.085503355
2439,0.21648698,0.21750122,0.54050744,0.05539904,0.3375091
2455,0.18625905,0.070262335,0.3368702,0.03589571,0.12225824
2470,0.06348652,0.07777296,0.27707326,0.029385047,0.09974822
2472,0.13951512,0.12879825,0.4083717,0.03884411,0.2902422
2475,0.60808575,0.19994582,0.46447048,0.20209126,0.35919335
2494,0.3395479,0.13117546,0.6379467,0.056711487,0.26685768
2496,0.08707114,0.08218286,0.34346557,0.036390934,0.072262466
2513,0.24984209,0.103630126,0.60815907,0.03664834,0.23231107
2517,0.28353685,0.14764696,0.6653369,0.091761455,0.32341594
2518,0.03498484,0.135283,0.14129196,0.13656074,0.3318931
2522,0.085558124,0.04983509,0.2009582,0.026669664,0.08790092
2523,0.04790628,0.07547222,0.058070596,0.07475945,0.11224325
2525,0.04841203,0.10336988,0.080902226,0.083859056,0.13853967
2530,0.037763346,0.12383382,0.12469693,0.10423189,0.14876385
2533,0.2535072,0.07794266,0.4841516,0.030498393,0.15271735
2537,0.18837918,0.2736449,0.4251663,0.1237285,0.19500181
2573,0.21079822,0.07796866,0.4387157,0.031521462,0.15378235
2581,0.27483445,0.111643314,0.39045736,0.05288042,0.090637974
2588,0.044101205,0.09147606,0.15105225,0.04712676,0.07496115
2592,0.08962169,0.045053426,0.18591562,0.027328225,0.07078748
2596,0.37728333,0.09266512,0.573037,0.05310226,0.1185642
2599,0.36828822,0.10604962,0.5910455,0.049440686,0.09754222
2605,0.041354906,0.094166316,0.091736056,0.03012894,0.051025275
2606,0.09774498,0.10197315,0.23861083,0.043299004,0.13936919
2608,0.10783167,0.051538154,0.21126752,0.036880556,0.07132341
2611,0.064879686,0.13029455,0.332397,0.025023805,0.10796538
2612,0.04650625,0.054139037,0.14499131,0.040270817,0.06883899
2614,0.036851775,0.13823952,0.15451351,0.11412593,0.33396304
2619,0.03498484,0.135283,0.14129196,0.11412593,0.3318931
2620,0.48938408,0.103283904,0.69930273,0.04927523,0.1610939
2626,0.07245757,0.14004709,0.16188297,0.023615792,0.14016853
2639,0.5650567,0.20952675,0.72632223,0.17250016,0.06239444
2641,0.10556575,0.16395214,0.49462754,0.19553794,0.23617874
2647,0.034997348,0.11714179,0.11068041,0.09211254,0.1421688
2648,0.042177375,0.03779667,0.15051927,0.04263911,0.09078391
2669,0.0322102,0.135283,0.14129196,0.11412593,0.3318931
2670,0.027096398,0.20325002,0.08358997,0.0566365,0.110112615
2674,0.37460998,0.14627033,0.5982975,0.05699394,0.24820535
2703,0.1289676,0.11856749,0.2987566,0.05299169,0.12790191
2716,0.032674678,0.043944698,0.06250651,0.061638344,0.07797906
2718,0.12065198,0.07691218,0.36482272,0.033660527,0.10436051
2720,0.4097375,0.10327322,0.4679042,0.059970286,0.1531112
2722,0.37737438,0.1568116,0.942554,0.05098232,0.24300589
2724,0.09545701,0.10227176,0.30939904,0.058583364,0.13191675
2731,0.2626517,0.18471704,0.379307,0.07770576,0.18382823
2743,0.24050623,0.17608693,0.59999686,0.09080723,0.13328156
2764,0.052015543,0.08133588,0.24900405,0.045878723,0.09357852
2778,0.1418991,0.09045764,0.29621986,0.037692785,0.072262466
2779,0.09033643,0.06248484,0.29311335,0.030060286,0.08056066
2783,0.043214988,0.03909878,0.07498389,0.04420733,0.08566651
2786,0.11137301,0.07273464,0.1779606,0.031445943,0.1320947
2790,0.20538945,0.0869431,0.30167216,0.036889832,0.09799004
2791,0.100564435,0.21771754,0.34917715,0.05703071,0.1718289
2797,0.3414962,0.13934295,0.5366743,0.030174995,0.14219825
2811,0.02522111,0.07040506,0.05653725,0.05288735,0.1152041
2814,0.03889969,0.07174847,0.2375412,0.047159802,0.06883899
2816,0.04430738,0.09480735,0.24874525,0.040407334,0.055200964
2819,0.12544124,0.12684807,0.40878052,0.03948837,0.104318336
2820,0.022900246,0.05596389,0.07439721,0.024557926,0.06886941
2821,0.14104305,0.057098553,0.23445763,0.029128658,0.07967601
2826,0.4589903,0.107231565,0.5453388,0.06253558,0.099426456
2828,0.403744,0.10946481,0.50687903,0.066472836,0.11375862
2829,0.18462622,0.06886661,0.33312026,0.029495373,0.14618123
2832,0.17223161,0.08779548,0.315726,0.03753292,0.15426326
2833,0.039087523,0.11030605,0.17107196,0.025366902,0.14667663
2836,0.17156494,0.1555995,0.51501805,0.04793646,0.1532821
2843,0.22412322,0.18138058,0.55896014,0.044059735,0.35930052
2851,0.12543684,0.21071394,0.44324234,0.053920373,0.15539621
2861,0.12140174,0.08779548,0.35841307,0.03753292,0.116694614
2866,0.2391162,0.06634093,0.48755124,0.03693393,0.15065037
2875,0.1856896,0.08105054,0.40649042,0.031030057,0.15772843
2886,0.03452719,0.13492444,0.082756795,0.016928677,0.06567538
2887,0.027773617,0.12677968,0.039735585,0.13233763,0.1551142
2888,0.65966773,0.39200452,0.58194834,0.2898358,0.35822782
2891,0.05394451,0.06855103,0.3063936,0.031261966,0.052124444
2895,0.2954057,0.16249074,0.32855013,0.17849064,0.21603607
2902,0.031079542,0.0659131,0.08303816,0.06591407,0.13774812
2904,0.2630142,0.1775473,0.66922784,0.10606619,0.24734235
2912,0.036471464,0.19084185,0.118568815,0.080913834,0.13949409
2918,0.39222315,0.34352496,0.3489295,0.21131021,0.30513436
2919,0.31657404,0.15316007,0.57866365,0.033003286,0.17909539
2923,0.09816678,0.23782408,0.5190132,0.094521254,0.2359654
2925,0.087172136,0.095754944,0.19780499,0.03802856,0.21241212
2926,0.024774259,0.069409095,0.036412686,0.098900855,0.13598996
2945,0.38083836,0.16217533,0.18877135,0.13920969,0.1575423
2955,0.46011007,0.46267384,0.5097309,0.11619997,0.047619466
2959,0.4472229,0.1851702,0.33397564,0.23503521,0.20650251
2963,0.4656596,0.24484783,0.39201957,0.13046448,0.12439332
2969,0.4533482,0.2738144,0.86964846,0.24028641,0.3879723
2972,0.14511105,0.09538725,0.40659547,0.035523307,0.15170316
2978,0.44832006,0.22161472,0.5099688,0.27407122,0.33757386
2980,0.64554775,0.34572974,0.9250163,0.20940115,0.2520552
2981,0.40468442,0.12888639,0.6597929,0.31973845,0.17068605
2989,0.43604112,0.15280232,0.8159807,0.29968357,0.408518
2991,0.026159402,0.044885583,0.110261075,0.034794863,0.07821899
2995,0.34366244,0.16037826,0.26701516,0.20696856,0.2048182
3016,0.036471464,0.10913774,0.07473817,0.079743564,0.28734532
3022,0.114593714,0.07476557,0.2683114,0.033112478,0.089037314
3023,0.15866822,0.119373105,0.4011394,0.040298413,0.26477733
3026,0.4462339,0.22920924,0.74768025,0.26838183,0.49444976
3038,0.36340147,0.18941501,0.2572346,0.24123183,0.23782875
3040,0.6572385,0.31955028,0.47205138,0.2699878,0.25898397
3045,0.16099575,0.13205832,0.36269793,0.028143367,0.1625116
3068,0.23726958,0.09711819,0.08127802,0.13447426,0.047550164
3070,0.24202976,0.20243995,0.44846195,0.052571468,0.21973346
3092,0.17844786,0.14995167,0.12973183,0.11842843,0.067055665
3101,0.26332036,0.09433174,0.31952897,0.22504857,0.21500887
3103,0.10090672,0.12812997,0.3629307,0.09301451,0.16004117
3109,0.37501258,0.23509245,0.5069059,0.118748166,0.21037042
3124,0.32592425,0.2514166,0.823864,0.20833834,0.27407026
3136,0.3320534,0.17956181,0.23980796,0.17263766,0.2173611
3140,0.11559058,0.19565439,0.118433274,0.36492613,0.32811177
3144,0.38264954,0.17946155,0.315905,0.32764187,0.33749467
3145,0.10580499,0.03909878,0.04586957,0.32023516,0.26515332
3148,0.37288222,0.40459034,0.48384878,0.3530849,0.35005316
3151,0.65852094,0.2675388,0.54454744,0.42090845,0.45229447
3152,0.5134122,0.26525864,0.9270264,0.53435844,0.4283117
3155,0.345848,0.18591172,0.9463029,0.40855807,0.47248116
3174,0.5074186,0.2222561,0.78611267,0.39476985,0.43038923
3180,0.36466995,0.17851323,0.22549085,0.2730081,0.2672889
3191,0.069294505,0.06576239,0.05097614,0.37466425,0.2785197
3201,0.653286,0.2058757,0.5257726,0.39209142,0.39087844
3214,0.17337239,0.17821506,0.2547179,0.15635009,0.13708021
3219,0.0703738,0.09543018,0.05054749,0.38714764,0.28717947
3222,0.07833394,0.069948964,0.02383224,0.39282697,0.24888772
3223,0.19370674,0.18458377,0.9433379,0.55218697,0.51211125
3230,0.3723015,0.14807701,0.2277351,0.3653788,0.2988371
3233,0.35276085,0.13663849,0.3182646,0.5082981,0.6110035
3237,0.41756448,0.18723029,0.35024494,0.34588933,0.1769592
3253,0.31332734,0.16773374,0.28898618,0.3345312,0.3367289
3257,0.4047811,0.32558388,0.48948455,0.35186806,0.3734825
3270,0.08728926,0.12425067,0.07025841,0.4009931,0.28866136
3275,0.62869185,0.29773787,0.95760167,0.33189595,0.38184085
3280,0.0678198,0.09652392,0.05785886,0.3891202,0.28717947
3283,0.4979377,0.2286617,0.4594435,0.57170147,0.41833913
3284,0.05664255,0.07182165,0.024234619,0.37176263,0.25773278
3289,0.19507913,0.07109815,0.13335653,0.5814115,0.3058158
3290,0.12490664,0.13021542,0.3381231,0.37446806,0.37790725
3292,0.3620976,0.31845012,0.41451815,0.33981138,0.33433926
3293,0.5855634,0.30041817,0.95517427,0.60801435,0.65632796
3301,0.42261097,0.17716916,0.36939204,0.5292769,0.40217847
3304,0.34799883,0.15175004,0.20045486,0.54772675,0.24565244
3306,0.34299543,0.1763663,0.17867489,0.34321707,0.2311794
3310,0.27372357,0.1361164,0.30316445,0.34385002,0.21809083
3312,0.37726173,0.17672649,0.33357447,0.41159028,0.3656115
3320,0.36389962,0.13821279,0.24679202,0.37554318,0.23728034
3321,0.32613495,0.18412133,0.79656905,0.34775323,0.4087462
3323,0.62695295,0.17505199,0.4754982,0.4004654,0.4932946
3328,0.30219176,0.083896875,0.1513784,0.32325566,0.17092675
3329,0.5813602,0.17436472,0.39907408,0.5138264,0.38927767
3334,0.3973807,0.75616074,0.76274484,0.39113447,0.37948093
3340,0.50810707,0.2077787,0.8854188,0.28839058,0.2967209
3341,0.5207493,0.26332572,0.49805754,0.40771607,0.42552182
3342,0.62659556,0.30368456,0.976915,0.4309871,0.48175615
3345,0.49280038,0.13466957,0.9341663,0.2156083,0.22172226
3351,0.47085744,0.10227796,0.15647857,0.36832595,0.20512311
3355,0.3011336,0.14601572,0.7118728,0.4129907,0.17977536
3359,0.32274485,0.20113143,0.28821006,0.3345312,0.31897995
3366,0.62905407,0.19677024,0.7613957,0.38285932,0.41337252
3379,0.471187,0.18412133,0.45963746,0.64063346,0.607342
3380,0.4250905,0.2554275,0.47221464,0.6014197,0.5701393
3381,0.5642597,0.27945194,0.62326014,0.017732928,0.030285534
3384,0.06461666,0.047014866,0.025428785,0.35075954,0.25865337
3385,0.4216673,0.18861432,0.29889637,0.35091725,0.34209922
3388,0.08728926,0.09371359,0.0881171,0.40453026,0.3665816
3392,0.49161872,0.22328627,0.42933586,0.60273075,0.2256458
3393,0.44776142,0.23213112,0.50642407,0.42149633,0.38672093
3412,0.44900385,0.15097937,0.4006673,0.37382782,0.29625443
3418,0.06156449,0.07182165,0.024643598,0.36694714,0.24595529
3421,0.64487493,0.21883625,0.5824518,0.28924456,0.3500088
3429,0.3916148,0.14146367,0.2869141,0.52074134,0.6101598
3439,0.08728926,0.12425067,0.07025841,0.4009931,0.28866136
3444,0.16564906,0.0717532,0.0525687,0.35397935,0.23048145
3462,0.10745378,0.100495234,0.037891705,0.29277426,0.2678274
3481,0.3113838,0.11862798,0.23601222,0.3688136,0.27712795
3482,0.44381738,0.17782533,0.3736303,0.3655516,0.18203887
3499,0.3695748,0.19700569,0.27558196,0.39381745,0.29636008
3509,0.23165277,0.066786185,0.19868734,0.3512464,0.15953319
3513,0.54372334,0.3439548,0.8733047,0.3862986,0.17693405
3514,0.60082006,0.1676201,0.31521702,0.27983943,0.18207115
3516,0.11905768,0.2127118,0.12721016,0.3871339,0.32811177
3522,0.37757635,0.17505103,0.3810287,0.37248605,0.35783386
3527,0.41539732,0.16908097,0.25994742,0.2988051,0.29347658
3540,0.4385976,0.19221313,0.42010543,0.3786106,0.27035692
3542,0.3579143,0.07104265,0.13275072,0.3538905,0.22317445
3546,0.36828652,0.12236514,0.1986256,0.37378597,0.2202473
3547,0.3710102,0.20232,0.3086492,0.37969893,0.44612098
3554,0.3746314,0.12694257,0.23029536,0.3551346,0.18273826
3555,0.56139535,0.25336808,0.48383817,0.28843737,0.35909718
3560,0.08107322,0.10435298,0.195763,0.31927,0.26493317
3561,0.571503,0.22842757,0.24292026,0.35240802,0.27367312
3564,0.6303576,0.23510551,0.5492056,0.31410483,0.39553514
3569,0.062801175,0.06627273,0.043528676,0.4009931,0.2927335
3572,0.45470273,0.10479793,0.19306865,0.3647536,0.27914107
3575,0.3903292,0.15707304,0.3137368,0.4123624,0.4144711
3581,0.078802444,0.18465057,0.14632988,0.28678352,0.32370514
3582,0.057951644,0.09967622,0.06620855,0.19817771,0.19921501
3592,0.4096858,0.27787107,0.45937905,0.37409943,0.33281133
3615,0.039465263,0.101944424,0.09559487,0.2704777,0.23145375
3634,0.3138934,0.090334624,0.14551437,0.6229106,0.22371311
3636,0.41872764,0.24543451,0.34102544,0.3913112,0.31719637
3637,0.50497633,0.19838957,0.49017385,0.4185547,0.48069584
3643,0.20190999,0.21431443,0.28893507,0.11577092,0.24744286
3660,0.6417626,0.31045222,0.60628223,0.42540133,0.47115237
3661,0.06285598,0.06732709,0.0663008,0.3228737,0.20587495
3666,0.5865884,0.2762353,0.41686773,0.4185547,0.38863987
3674,0.49706075,0.24984828,0.46196824,0.38964313,0.40943283
3677,0.6553668,0.15750924,0.47526276,0.39342153,0.393168
3678,0.10687526,0.12879929,0.16528821,0.33450937,0.30094185
3679,0.4965262,0.27511007,0.94348645,0.42479065,0.42056525
3681,0.56902736,0.16964005,0.89684314,0.36788583,0.37009552
3682,0.2906565,0.15651225,0.37771425,0.30392778,0.33646056
3692,0.29553443,0.121826805,0.1444506,0.4367425,0.25900623
3694,0.46006057,0.12010525,0.2917873,0.3444946,0.14418174
3697,0.3484997,0.27629268,0.497814,0.39203244,0.41112226
3699,0.04951272,0.22740184,0.81755894,0.6075068,0.4594524
3715,0.062801175,0.06627273,0.043528676,0.4009931,0.2927335
3718,0.6417626,0.29983222,0.8445725,0.42540133,0.6114882
3723,0.24336635,0.1165792,0.15365432,0.36696163,0.22146325
3724,0.48758185,0.1979648,0.39954177,0.4194237,0.4423498
3750,0.60241854,0.15832652,0.37162,0.3601244,0.15441759
3752,0.26650333,0.23444702,0.36869815,0.1611556,0.08921335
3757,0.43603125,0.20761807,0.77935797,0.43353224,0.35532868
3759,0.63899034,0.20732065,0.5381473,0.6009208,0.629187
3767,0.0678198,0.09652392,0.05785886,0.3891202,0.28717947
3786,0.10814238,0.039365362,0.058653522,0.34853607,0.18302408
3790,0.5259584,0.3474732,0.5886746,0.55533797,0.6429403
3798,0.64464223,0.32048738,0.6526061,0.33033365,0.30044127
3812,0.3338342,0.3401958,0.2889246,0.35464433,0.32526484
